91282CFZ9,99.2598,1187282,2374564,99.2637,1187282,2374564
91282CFY2,99.877,1637426,3274852,99.8809,1637426,3274852
91282CFX4,100.08,1219390,2438780,100.084,1219390,2438780
912810TM0,99.1426,1537880,3075760,99.1465,1537880,3075760
91282CFY2,99.877,1637426,3274852,99.8809,1637426,3274852
91282CGA3,99.1855,1564877,3129754,99.1895,1564877,3129754
91282CFZ9,99.2598,1187282,2374564,99.2637,1187282,2374564
912810TL2,100.357,1177098,2354196,100.361,1177098,2354196
91282CFY2,99.877,1637426,3274852,99.8809,1637426,3274852
91282CFY2,99.877,1637426,3274852,99.8809,1637426,3274852
912810TL2,100.357,1177098,2354196,100.361,1177098,2354196
91282CFY2,99.877,1637426,3274852,99.8809,1637426,3274852
912810TL2,100.428,1285377,2570754,100.432,1285377,2570754
912810TM0,99.1426,1537880,3075760,99.1465,1537880,3075760
91282CFV8,100.826,1277212,2554424,100.83,1277212,2554424
91282CFZ9,99.2598,1187282,2374564,99.2637,1187282,2374564
91282CFY2,99.877,1637426,3274852,99.8809,1637426,3274852
91282CFX4,100.795,1239541,2479082,100.799,1239541,2479082
91282CFZ9,99.8965,1232201,2464402,99.9004,1232201,2464402
91282CFZ9,99.8965,1232201,2464402,99.9004,1232201,2464402
91282CFY2,100.15,1146977,2293954,100.154,1146977,2293954
91282CFZ9,100.537,1880110,3760220,100.541,1880110,3760220
91282CFZ9,100.537,1880110,3760220,100.541,1880110,3760220
912810TM0,99.1426,1537880,3075760,99.1465,1537880,3075760
91282CGA3,99.1855,1564877,3129754,99.1895,1564877,3129754
912810TM0,99.1426,1537880,3075760,99.1465,1537880,3075760
91282CFX4,100.795,1239541,2479082,100.799,1239541,2479082
91282CGA3,99.1855,1564877,3129754,99.1895,1564877,3129754
91282CFX4,100.67,1480813,2961626,100.674,1480813,2961626
912810TM0,99.1426,1537880,3075760,99.1465,1537880,3075760
91282CGA3,100.123,1751116,3502232,100.127,1751116,3502232
91282CGA3,99.9941,1304053,2608106,99.998,1304053,2608106
91282CGA3,100.107,1213606,2427212,100.111,1213606,2427212
91282CGA3,100.107,1213606,2427212,100.111,1213606,2427212
912810TM0,99.1426,1537880,3075760,99.1465,1537880,3075760
912810TM0,99.752,1894698,3789396,99.7559,1894698,3789396
91282CFY2,100.15,1146977,2293954,100.154,1146977,2293954
912810TL2,100.428,1285377,2570754,100.432,1285377,2570754
91282CFX4,99.502,1705401,3410802,99.5059,1705401,3410802
91282CFV8,100.826,1277212,2554424,100.83,1277212,2554424
912810TM0,100.4,1398377,2796754,100.404,1398377,2796754
91282CGA3,100.107,1213606,2427212,100.111,1213606,2427212
912810TL2,100.428,1285377,2570754,100.432,1285377,2570754
91282CFV8,100.826,1277212,2554424,100.83,1277212,2554424
91282CFX4,99.502,1705401,3410802,99.5059,1705401,3410802
91282CFZ9,100.537,1880110,3760220,100.541,1880110,3760220
912810TL2,100.951,1871365,3742730,100.955,1871365,3742730
912810TM0,100.4,1398377,2796754,100.404,1398377,2796754
91282CFY2,100.15,1146977,2293954,100.154,1146977,2293954
912810TL2,100.951,1871365,3742730,100.955,1871365,3742730
91282CFZ9,100.537,1880110,3760220,100.541,1880110,3760220
91282CFX4,100.6,1580116,3160232,100.604,1580116,3160232
91282CFX4,100.6,1580116,3160232,100.604,1580116,3160232
91282CFZ9,100.537,1880110,3760220,100.541,1880110,3760220
912810TL2,100.951,1871365,3742730,100.955,1871365,3742730
91282CFX4,100.6,1580116,3160232,100.604,1580116,3160232
91282CFV8,100.826,1277212,2554424,100.83,1277212,2554424
912810TM0,100.4,1398377,2796754,100.404,1398377,2796754
912810TL2,100.951,1871365,3742730,100.955,1871365,3742730
912810TM0,100.4,1398377,2796754,100.404,1398377,2796754
912810TM0,100.729,1531424,3062848,100.732,1531424,3062848
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
91282CFV8,100.826,1277212,2554424,100.83,1277212,2554424
91282CFV8,100.826,1277212,2554424,100.83,1277212,2554424
91282CFY2,100.15,1146977,2293954,100.154,1146977,2293954
912810TL2,100.549,1871069,3742138,100.553,1871069,3742138
91282CFV8,100.826,1277212,2554424,100.83,1277212,2554424
91282CFY2,100.15,1146977,2293954,100.154,1146977,2293954
91282CFZ9,100.24,1205554,2411108,100.244,1205554,2411108
91282CFX4,100.6,1580116,3160232,100.604,1580116,3160232
91282CFY2,100.15,1146977,2293954,100.154,1146977,2293954
91282CGA3,100.107,1213606,2427212,100.111,1213606,2427212
91282CFY2,99.9941,1003977,2007954,99.998,1003977,2007954
91282CFY2,99.4668,1420173,2840346,99.4707,1420173,2840346
91282CFY2,99.4668,1420173,2840346,99.4707,1420173,2840346
91282CGA3,99.3145,1432986,2865972,99.3184,1432986,2865972
91282CGA3,99.3145,1432986,2865972,99.3184,1432986,2865972
912810TL2,99.3809,1491661,2983322,99.3848,1491661,2983322
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CFX4,100.6,1580116,3160232,100.604,1580116,3160232
912810TL2,99.3809,1491661,2983322,99.3848,1491661,2983322
91282CFX4,100.6,1580116,3160232,100.604,1580116,3160232
91282CFV8,99.1035,1434368,2868736,99.1074,1434368,2868736
91282CFX4,100.854,1062169,2124338,100.857,1062169,2124338
91282CFY2,100.514,1998908,3997816,100.518,1998908,3997816
91282CFV8,99.1035,1434368,2868736,99.1074,1434368,2868736
91282CFV8,99.1035,1434368,2868736,99.1074,1434368,2868736
912810TL2,99.3809,1491661,2983322,99.3848,1491661,2983322
912810TL2,99.3809,1491661,2983322,99.3848,1491661,2983322
91282CFY2,100.514,1998908,3997816,100.518,1998908,3997816
912810TL2,100.291,1535999,3071998,100.295,1535999,3071998
91282CFY2,100.514,1998908,3997816,100.518,1998908,3997816
912810TL2,100.291,1535999,3071998,100.295,1535999,3071998
912810TL2,100.291,1535999,3071998,100.295,1535999,3071998
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CGA3,99.3145,1432986,2865972,99.3184,1432986,2865972
91282CFX4,100.854,1062169,2124338,100.857,1062169,2124338
912810TL2,100.291,1535999,3071998,100.295,1535999,3071998
91282CFX4,100.854,1062169,2124338,100.857,1062169,2124338
91282CFV8,99.1035,1434368,2868736,99.1074,1434368,2868736
91282CFY2,100.514,1998908,3997816,100.518,1998908,3997816
91282CGA3,99.3145,1432986,2865972,99.3184,1432986,2865972
91282CFY2,100.514,1998908,3997816,100.518,1998908,3997816
91282CGA3,99.3145,1432986,2865972,99.3184,1432986,2865972
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
912810TL2,100.291,1535999,3071998,100.295,1535999,3071998
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CGA3,99.3145,1432986,2865972,99.3184,1432986,2865972
91282CFY2,100.514,1998908,3997816,100.518,1998908,3997816
91282CFX4,99.4395,1778817,3557634,99.4434,1778817,3557634
91282CFV8,99.1035,1434368,2868736,99.1074,1434368,2868736
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
91282CGA3,100.486,1216047,2432094,100.49,1216047,2432094
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
91282CFX4,99.4395,1778817,3557634,99.4434,1778817,3557634
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
91282CFX4,99.4395,1778817,3557634,99.4434,1778817,3557634
912810TL2,100.291,1535999,3071998,100.295,1535999,3071998
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
91282CFV8,99.1035,1434368,2868736,99.1074,1434368,2868736
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
912810TL2,99.8496,1810607,3621214,99.8535,1810607,3621214
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CGA3,100.486,1216047,2432094,100.49,1216047,2432094
91282CFV8,99.1035,1434368,2868736,99.1074,1434368,2868736
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CFX4,99.4395,1778817,3557634,99.4434,1778817,3557634
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
91282CGA3,100.486,1216047,2432094,100.49,1216047,2432094
912810TL2,99.8496,1810607,3621214,99.8535,1810607,3621214
91282CGA3,100.486,1216047,2432094,100.49,1216047,2432094
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
91282CFV8,100.76,1624997,3249994,100.764,1624997,3249994
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
912810TL2,100.076,1249736,2499472,100.08,1249736,2499472
91282CFV8,100.76,1624997,3249994,100.764,1624997,3249994
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
912810TL2,99.4004,1315562,2631124,99.4043,1315562,2631124
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
91282CGA3,100.486,1216047,2432094,100.49,1216047,2432094
91282CFV8,100.76,1624997,3249994,100.764,1624997,3249994
91282CFX4,99.4395,1778817,3557634,99.4434,1778817,3557634
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CFX4,99.4395,1778817,3557634,99.4434,1778817,3557634
91282CFX4,99.4395,1778817,3557634,99.4434,1778817,3557634
91282CFV8,100.76,1624997,3249994,100.764,1624997,3249994
91282CFX4,99.4395,1778817,3557634,99.4434,1778817,3557634
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
91282CGA3,100.486,1216047,2432094,100.49,1216047,2432094
91282CFV8,100.76,1624997,3249994,100.764,1624997,3249994
91282CFV8,100.76,1624997,3249994,100.764,1624997,3249994
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
912810TM0,100.959,1187281,2374562,100.963,1187281,2374562
912810TM0,100.479,1143698,2287396,100.482,1143698,2287396
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
91282CFV8,100.76,1624997,3249994,100.764,1624997,3249994
91282CFV8,100.76,1624997,3249994,100.764,1624997,3249994
912810TL2,99.4004,1315562,2631124,99.4043,1315562,2631124
91282CGA3,100.486,1216047,2432094,100.49,1216047,2432094
91282CFX4,100.064,1783183,3566366,100.068,1783183,3566366
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CFX4,100.064,1783183,3566366,100.068,1783183,3566366
91282CFV8,99.3887,1903065,3806130,99.3926,1903065,3806130
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
912810TL2,99.4004,1315562,2631124,99.4043,1315562,2631124
912810TM0,100.416,1509011,3018022,100.42,1509011,3018022
912810TL2,99.4004,1315562,2631124,99.4043,1315562,2631124
912810TM0,100.416,1509011,3018022,100.42,1509011,3018022
91282CFX4,99.9824,1272730,2545460,99.9863,1272730,2545460
91282CFY2,99.9355,1070052,2140104,99.9395,1070052,2140104
912810TL2,99.4004,1315562,2631124,99.4043,1315562,2631124
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
91282CFX4,99.9824,1272730,2545460,99.9863,1272730,2545460
912810TM0,100.186,1846757,3693514,100.189,1846757,3693514
91282CGA3,99.9238,1716394,3432788,99.9277,1716394,3432788
912810TM0,100.186,1846757,3693514,100.189,1846757,3693514
91282CGA3,99.9238,1716394,3432788,99.9277,1716394,3432788
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CFV8,99.3887,1903065,3806130,99.3926,1903065,3806130
912810TM0,100.186,1846757,3693514,100.189,1846757,3693514
91282CFX4,99.1973,1900895,3801790,99.2012,1900895,3801790
912810TM0,100.186,1846757,3693514,100.189,1846757,3693514
91282CFY2,100.838,1926910,3853820,100.842,1926910,3853820
91282CFV8,99.3887,1903065,3806130,99.3926,1903065,3806130
91282CFV8,100.475,1316794,2633588,100.479,1316794,2633588
91282CFX4,99.9004,1903461,3806922,99.9043,1903461,3806922
91282CFV8,100.451,1194272,2388544,100.455,1194272,2388544
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CGA3,99.9238,1716394,3432788,99.9277,1716394,3432788
91282CFX4,99.9004,1903461,3806922,99.9043,1903461,3806922
912810TM0,100.76,1096942,2193884,100.764,1096942,2193884
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
912810TM0,100.76,1096942,2193884,100.764,1096942,2193884
91282CFV8,100.451,1194272,2388544,100.455,1194272,2388544
91282CFY2,99.0098,1295205,2590410,99.0137,1295205,2590410
91282CGA3,99.9238,1716394,3432788,99.9277,1716394,3432788
91282CFY2,99.291,1851057,3702114,99.2949,1851057,3702114
91282CFZ9,99.127,1559672,3119344,99.1309,1559672,3119344
91282CFX4,99.9004,1903461,3806922,99.9043,1903461,3806922
91282CGA3,99.9238,1716394,3432788,99.9277,1716394,3432788
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
91282CGA3,100.506,1255135,2510270,100.51,1255135,2510270
91282CFZ9,100.725,1416745,2833490,100.729,1416745,2833490
912810TM0,100.76,1096942,2193884,100.764,1096942,2193884
912810TM0,100.76,1096942,2193884,100.764,1096942,2193884
91282CFZ9,100.725,1416745,2833490,100.729,1416745,2833490
91282CGA3,99.3691,1299239,2598478,99.373,1299239,2598478
91282CFX4,100.369,1179718,2359436,100.373,1179718,2359436
91282CGA3,99.3691,1299239,2598478,99.373,1299239,2598478
91282CFX4,100.369,1179718,2359436,100.373,1179718,2359436
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
91282CGA3,99.3691,1299239,2598478,99.373,1299239,2598478
91282CFX4,100.369,1179718,2359436,100.373,1179718,2359436
91282CFZ9,100.725,1416745,2833490,100.729,1416745,2833490
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
91282CFY2,99.291,1851057,3702114,99.2949,1851057,3702114
91282CFX4,100.369,1179718,2359436,100.373,1179718,2359436
91282CFY2,99.291,1851057,3702114,99.2949,1851057,3702114
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
91282CFX4,100.369,1179718,2359436,100.373,1179718,2359436
91282CFZ9,100.725,1416745,2833490,100.729,1416745,2833490
912810TM0,100.338,1174646,2349292,100.342,1174646,2349292
91282CGA3,100.912,1260190,2520380,100.916,1260190,2520380
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
91282CFX4,100.369,1179718,2359436,100.373,1179718,2359436
912810TM0,100.338,1174646,2349292,100.342,1174646,2349292
91282CFX4,100.369,1179718,2359436,100.373,1179718,2359436
912810TM0,99.709,1071249,2142498,99.7129,1071249,2142498
912810TM0,99.709,1071249,2142498,99.7129,1071249,2142498
91282CFY2,99.2363,1226078,2452156,99.2402,1226078,2452156
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
91282CFY2,100.428,1872603,3745206,100.432,1872603,3745206
91282CFV8,99.541,1488490,2976980,99.5449,1488490,2976980
91282CFY2,100.428,1872603,3745206,100.432,1872603,3745206
912810TL2,99.1621,1512376,3024752,99.166,1512376,3024752
91282CFX4,100.369,1179718,2359436,100.373,1179718,2359436
912810TL2,99.5996,1190715,2381430,99.6035,1190715,2381430
91282CGA3,100.912,1260190,2520380,100.916,1260190,2520380
912810TL2,99.5996,1190715,2381430,99.6035,1190715,2381430
91282CFY2,99.9395,1492203,2984406,99.9434,1492203,2984406
912810TL2,99.5996,1190715,2381430,99.6035,1190715,2381430
912810TL2,99.5996,1190715,2381430,99.6035,1190715,2381430
91282CFZ9,99.4746,1472829,2945658,99.4785,1472829,2945658
91282CFX4,100.545,1142032,2284064,100.549,1142032,2284064
912810TL2,99.5996,1190715,2381430,99.6035,1190715,2381430
91282CFY2,99.9395,1492203,2984406,99.9434,1492203,2984406
912810TM0,99.709,1071249,2142498,99.7129,1071249,2142498
912810TM0,100.033,1077306,2154612,100.037,1077306,2154612
912810TL2,100.65,1343367,2686734,100.654,1343367,2686734
912810TM0,100.033,1077306,2154612,100.037,1077306,2154612
912810TM0,100.596,1841129,3682258,100.6,1841129,3682258
91282CFV8,99.541,1488490,2976980,99.5449,1488490,2976980
912810TM0,100.795,1447039,2894078,100.799,1447039,2894078
91282CFX4,99.7363,1453796,2907592,99.7402,1453796,2907592
912810TL2,100.65,1343367,2686734,100.654,1343367,2686734
912810TL2,100.768,1297588,2595176,100.771,1297588,2595176
91282CFV8,99.834,1319368,2638736,99.8379,1319368,2638736
91282CFZ9,99.4746,1472829,2945658,99.4785,1472829,2945658
91282CGA3,100.912,1260190,2520380,100.916,1260190,2520380
91282CGA3,100.912,1260190,2520380,100.916,1260190,2520380
91282CFY2,99.9395,1492203,2984406,99.9434,1492203,2984406
912810TL2,100.768,1297588,2595176,100.771,1297588,2595176
91282CFZ9,99.4746,1472829,2945658,99.4785,1472829,2945658
91282CFX4,99.4512,1668039,3336078,99.4551,1668039,3336078
91282CFY2,99.9395,1492203,2984406,99.9434,1492203,2984406
91282CFV8,99.834,1319368,2638736,99.8379,1319368,2638736
91282CGA3,100.912,1260190,2520380,100.916,1260190,2520380
912810TM0,100.795,1447039,2894078,100.799,1447039,2894078
91282CFZ9,99.4746,1472829,2945658,99.4785,1472829,2945658
91282CFY2,99.8457,1111163,2222326,99.8496,1111163,2222326
91282CFV8,99.834,1319368,2638736,99.8379,1319368,2638736
912810TL2,100.768,1297588,2595176,100.771,1297588,2595176
91282CGA3,100.912,1260190,2520380,100.916,1260190,2520380
91282CFY2,99.8457,1111163,2222326,99.8496,1111163,2222326
91282CGA3,100.971,1845748,3691496,100.975,1845748,3691496
91282CGA3,100.971,1845748,3691496,100.975,1845748,3691496
91282CFX4,99.4512,1668039,3336078,99.4551,1668039,3336078
91282CFY2,100.256,1055107,2110214,100.26,1055107,2110214
91282CFZ9,99.4746,1472829,2945658,99.4785,1472829,2945658
91282CFY2,100.393,1416538,2833076,100.396,1416538,2833076
91282CFX4,99.4512,1668039,3336078,99.4551,1668039,3336078
912810TM0,100.795,1447039,2894078,100.799,1447039,2894078
91282CGA3,100.971,1845748,3691496,100.975,1845748,3691496
91282CFY2,100.393,1416538,2833076,100.396,1416538,2833076
91282CFX4,99.4512,1668039,3336078,99.4551,1668039,3336078
912810TL2,100.768,1297588,2595176,100.771,1297588,2595176
912810TL2,100.768,1297588,2595176,100.771,1297588,2595176
91282CFV8,99.834,1319368,2638736,99.8379,1319368,2638736
91282CFZ9,99.4746,1472829,2945658,99.4785,1472829,2945658
91282CFY2,100.307,1191598,2383196,100.311,1191598,2383196
91282CFZ9,99.4746,1472829,2945658,99.4785,1472829,2945658
912810TM0,99.0996,1628777,3257554,99.1035,1628777,3257554
91282CFY2,100.307,1191598,2383196,100.311,1191598,2383196
912810TM0,99.0996,1628777,3257554,99.1035,1628777,3257554
91282CGA3,100.971,1845748,3691496,100.975,1845748,3691496
91282CGA3,100.182,1046997,2093994,100.186,1046997,2093994
91282CFX4,99.4512,1668039,3336078,99.4551,1668039,3336078
91282CFY2,100.307,1191598,2383196,100.311,1191598,2383196
91282CFX4,99.4512,1668039,3336078,99.4551,1668039,3336078
91282CFV8,99.3574,1713162,3426324,99.3613,1713162,3426324
912810TL2,100.768,1297588,2595176,100.771,1297588,2595176
91282CGA3,99.5879,1978992,3957984,99.5918,1978992,3957984
91282CGA3,99.5879,1978992,3957984,99.5918,1978992,3957984
912810TL2,100.768,1297588,2595176,100.771,1297588,2595176
91282CFZ9,99.2285,1142591,2285182,99.2324,1142591,2285182
91282CFY2,100.307,1191598,2383196,100.311,1191598,2383196
91282CFV8,99.3574,1713162,3426324,99.3613,1713162,3426324
91282CGA3,99.6543,1262059,2524118,99.6582,1262059,2524118
91282CFY2,100.307,1191598,2383196,100.311,1191598,2383196
912810TL2,100.768,1297588,2595176,100.771,1297588,2595176
912810TL2,99.4746,1648008,3296016,99.4785,1648008,3296016
91282CGA3,99.6543,1262059,2524118,99.6582,1262059,2524118
91282CGA3,99.6543,1262059,2524118,99.6582,1262059,2524118
91282CFX4,100.213,1250824,2501648,100.217,1250824,2501648
91282CGA3,99.6543,1262059,2524118,99.6582,1262059,2524118
91282CFX4,100.213,1250824,2501648,100.217,1250824,2501648
91282CFV8,99.3574,1713162,3426324,99.3613,1713162,3426324
91282CFY2,100.307,1191598,2383196,100.311,1191598,2383196
91282CFV8,99.3574,1713162,3426324,99.3613,1713162,3426324
91282CGA3,99.5215,1658949,3317898,99.5254,1658949,3317898
91282CGA3,100.74,1785033,3570066,100.744,1785033,3570066
